S_VC_DT,FIR_SUB,FIR_INC1,FIR_INC,FIR_INC_RATE,SCD_INC1,SCD_INC,SCD_INC_RATE,ADD_INC1,ADD_INC,ADD_INC_RATE,ADD_SUB,FOUR_INC1,FOUR_INC,FOUR_INC_RATE,WINTER_INC1,WINTER_INC,WINTER_INC_RATE
2022.10.17,9401888.0,36.0,8339301.0,88.7,64.0,8261411.0,87.9,573.0,6068104.0,64.5,9401888.0,600.0,1256305.0,13.4,0.0,0.0,
2022.10.16,9401888.0,60.0,8339705.0,88.7,103.0,8261777.0,87.9,925.0,6067840.0,64.5,9401888.0,1488.0,1255713.0,13.4,0.0,0.0,
2022.10.13,9401888.0,31.0,8339977.0,88.7,67.0,8261946.0,87.9,540.0,6066915.0,64.5,9401888.0,639.0,1254225.0,13.3,0.0,0.0,
2022.10.12,9401888.0,29.0,8340098.0,88.7,46.0,8262024.0,87.9,446.0,6066470.0,64.5,9401888.0,543.0,1253601.0,13.3,0.0,0.0,
2022.10.11,9401888.0,25.0,8340612.0,88.7,59.0,8262506.0,87.9,488.0,6066423.0,64.5,9401888.0,568.0,1253111.0,13.3,0.0,0.0,
2022.10.10,9401888.0,64.0,8340201.0,88.7,103.0,8262054.0,87.9,689.0,6065512.0,64.5,9401888.0,1973.0,1252410.0,13.3,0.0,0.0,
2022.10.06,9401888.0,31.0,8340995.0,88.7,72.0,8262726.0,87.9,426.0,6064823.0,64.5,9401888.0,821.0,1250437.0,13.3,0.0,0.0,
2022.10.05,9401888.0,35.0,8341102.0,88.7,67.0,8262788.0,87.9,450.0,6064480.0,64.5,9401888.0,774.0,1249608.0,13.3,0.0,0.0,
2022.10.04,9401888.0,31.0,8341073.0,88.7,69.0,8262728.0,87.9,456.0,6064064.0,64.5,9401888.0,756.0,1248848.0,13.3,0.0,0.0,
2022.10.03,9401888.0,55.0,8340786.0,88.7,119.0,8262405.0,87.9,846.0,6063366.0,64.5,9401888.0,2485.0,1247986.0,13.3,0.0,0.0,
2022.09.29,9401888.0,38.0,8340904.0,88.7,61.0,8262400.0,87.9,364.0,6062520.0,64.5,9401888.0,1066.0,1245501.0,13.2,0.0,0.0,
2022.09.28,9401888.0,41.0,8340808.0,88.7,67.0,8262283.0,87.9,327.0,6062108.0,64.5,9401888.0,1018.0,1244431.0,13.2,0.0,0.0,
2022.09.27,9401888.0,46.0,8340707.0,88.7,54.0,8262153.0,87.9,344.0,6061704.0,64.5,9401888.0,1066.0,1243380.0,13.2,0.0,0.0,
2022.09.26,9401888.0,34.0,8340670.0,88.7,61.0,8262106.0,87.9,480.0,6061418.0,64.5,9401888.0,1264.0,1242381.0,13.2,0.0,0.0,
2022.09.25,9401888.0,59.0,8340478.0,88.7,94.0,8261882.0,87.9,702.0,6060778.0,64.5,9401888.0,3294.0,1241076.0,13.2,0.0,0.0,
2022.09.22,9401888.0,31.0,8340629.0,88.7,71.0,8261924.0,87.9,340.0,6060076.0,64.5,9401888.0,1381.0,1237782.0,13.2,0.0,0.0,
2022.09.21,9401888.0,46.0,8340619.0,88.7,63.0,8261820.0,87.9,313.0,6059425.0,64.5,9401888.0,1438.0,1234961.0,13.2,0.0,0.0,
2022.09.20,9401888.0,48.0,8340594.0,88.7,63.0,8261820.0,87.9,361.0,6059425.0,64.4,9401888.0,1656.0,1234961.0,13.1,0.0,0.0,
2022.09.19,9401888.0,47.0,8340594.0,88.7,80.0,8261803.0,87.9,424.0,6059101.0,64.4,9401888.0,1894.0,1233277.0,13.1,0.0,0.0,
2022.09.18,9401888.0,70.0,8340437.0,88.7,185.0,8261615.0,87.9,884.0,6058568.0,64.4,9401888.0,5292.0,1231362.0,13.1,0.0,0.0,
2022.09.15,9401888.0,48.0,8340502.0,88.7,89.0,8261480.0,87.9,473.0,6057684.0,64.4,9401888.0,1950.0,1226070.0,13.0,0.0,0.0,
2022.09.14,9401888.0,60.0,8340483.0,88.7,93.0,8261426.0,87.9,412.0,6057235.0,64.4,9401888.0,1961.0,1224104.0,13.0,0.0,0.0,
2022.09.13,9401888.0,52.0,8340440.0,88.7,95.0,8261347.0,87.9,440.0,6056831.0,64.4,9401888.0,1699.0,1222141.0,13.0,0.0,0.0,
2022.09.12,9401888.0,18.0,8340297.0,88.7,17.0,8261157.0,87.9,96.0,6056311.0,64.4,9401888.0,266.0,1220415.0,13.0,0.0,0.0,
2022.09.07,9401888.0,65.0,8340294.0,88.7,82.0,8261145.0,87.9,486.0,6055570.0,64.4,9401888.0,2184.0,1217684.0,13.0,0.0,0.0,
2022.09.06,9401888.0,52.0,8340281.0,88.7,48.0,8261117.0,87.9,412.0,6055101.0,64.4,9401888.0,2201.0,1215470.0,12.9,0.0,0.0,
2022.09.05,9401888.0,50.0,8340319.0,88.7,39.0,8261154.0,87.9,495.0,6054723.0,64.4,9401888.0,2545.0,1213257.0,12.9,0.0,0.0,
2022.09.04,9401888.0,97.0,8340193.0,88.7,101.0,8261037.0,87.9,989.0,6054158.0,64.4,9401888.0,8492.0,1210639.0,12.9,0.0,0.0,
2022.09.01,9401888.0,55.0,8340208.0,88.7,64.0,8261030.0,87.9,486.0,6053169.0,64.4,9401888.0,3323.0,1202147.0,12.8,0.0,0.0,
2022.08.31,9401888.0,50.0,8340199.0,88.7,60.0,8261005.0,87.9,473.0,6052690.0,64.4,9401888.0,3833.0,1198795.0,12.8,0.0,0.0,
2022.08.30,9401888.0,44.0,8340240.0,88.7,48.0,8261028.0,87.9,437.0,6052290.0,64.4,9401888.0,4200.0,1194963.0,12.7,0.0,0.0,
2022.08.29,9401888.0,73.0,8340286.0,88.7,84.0,8261062.0,87.9,650.0,6051921.0,64.4,9401888.0,5091.0,1190711.0,12.7,0.0,0.0,
2022.08.28,9401888.0,127.0,8340107.0,88.7,117.0,8260876.0,87.9,1170.0,6051174.0,64.4,9401888.0,14755.0,1185563.0,12.6,0.0,0.0,
2022.08.25,9401888.0,57.0,8340121.0,88.7,71.0,8260923.0,87.9,587.0,6050004.0,64.3,9401888.0,5439.0,1170808.0,12.5,0.0,0.0,
2022.08.24,9401888.0,72.0,8340082.0,88.7,68.0,8260864.0,87.9,506.0,6049408.0,64.3,9401888.0,5590.0,1165344.0,12.4,0.0,0.0,
2022.08.23,9401888.0,75.0,8340040.0,88.7,60.0,8260830.0,87.9,556.0,6048896.0,64.3,9401888.0,6792.0,1159699.0,12.3,0.0,0.0,
2022.08.22,9401888.0,115.0,8340024.0,88.7,96.0,8260827.0,87.9,669.0,6048360.0,64.3,9401888.0,7898.0,1152870.0,12.3,0.0,0.0,
2022.08.21,9401888.0,188.0,8339837.0,88.7,132.0,8260661.0,87.9,1535.0,6047625.0,64.3,9401888.0,24571.0,1144936.0,12.2,0.0,0.0,
2022.08.18,9401888.0,89.0,8339819.0,88.7,82.0,8260737.0,87.9,690.0,6046090.0,64.3,9401888.0,9288.0,1120365.0,11.9,0.0,0.0,
2022.08.16,9401888.0,105.0,8339782.0,88.7,98.0,8260695.0,87.9,619.0,6044835.0,64.3,9401888.0,8389.0,1101507.0,11.7,0.0,0.0,
2022.08.15,9401888.0,128.0,8339540.0,88.7,140.0,8260467.0,87.9,998.0,6044106.0,64.3,9401888.0,17437.0,1092885.0,11.6,0.0,0.0,
2022.08.11,9401888.0,77.0,8339568.0,88.7,84.0,8260501.0,87.9,768.0,6042503.0,64.3,9401888.0,9890.0,1065091.0,11.3,0.0,0.0,
2022.08.10,9401888.0,93.0,8339538.0,88.7,103.0,8260457.0,87.9,729.0,6041757.0,64.3,9401888.0,10510.0,1055162.0,11.2,0.0,0.0,
2022.08.09,9401888.0,81.0,8339517.0,88.7,88.0,8260428.0,87.9,678.0,6041064.0,64.3,9401888.0,12083.0,1044488.0,11.1,0.0,0.0,
2022.08.08,9401888.0,93.0,8339526.0,88.7,94.0,8260431.0,87.9,806.0,6040457.0,64.2,9401888.0,14013.0,1032276.0,11.0,0.0,0.0,
2022.08.07,9401888.0,19.0,8339331.0,88.7,0.0,8260230.0,87.9,1787.0,6039576.0,64.2,9401888.0,40246.0,1018109.0,10.8,0.0,0.0,
2022.08.04,9401888.0,93.0,8339312.0,88.7,88.0,8260265.0,87.9,821.0,6037789.0,64.2,9401888.0,14015.0,977863.0,10.4,0.0,0.0,
2022.08.02,9401888.0,76.0,8339311.0,88.7,55.0,8260293.0,87.9,770.0,6036392.0,64.2,9401888.0,16960.0,948331.0,10.1,0.0,0.0,
2022.08.01,9401888.0,103.0,8339305.0,88.7,123.0,8260298.0,87.9,881.0,6035683.0,64.2,9401888.0,18707.0,931114.0,9.9,0.0,0.0,
2022.07.31,9401888.0,104.0,8339047.0,88.7,156.0,8260018.0,87.9,1599.0,6034660.0,64.2,9401888.0,24394.0,912266.0,9.7,0.0,0.0,
2022.07.28,9401888.0,101.0,8338943.0,88.7,103.0,8259862.0,87.9,741.0,6033061.0,64.2,9401888.0,8544.0,887872.0,9.4,0.0,0.0,
2022.07.27,9401888.0,79.0,8338897.0,88.7,75.0,8259805.0,87.9,715.0,6032357.0,64.2,9401888.0,9730.0,879158.0,9.4,0.0,0.0,
2022.07.26,9401888.0,86.0,8338877.0,88.7,78.0,8259788.0,87.9,815.0,6031672.0,64.2,9401888.0,11425.0,869344.0,9.2,0.0,0.0,
2022.07.25,9401888.0,130.0,8338815.0,88.7,104.0,8259734.0,87.9,1106.0,6030846.0,64.1,9401888.0,13525.0,857629.0,9.1,0.0,0.0,
2022.07.24,9401888.0,208.0,8338554.0,88.7,156.0,8259495.0,87.8,2595.0,6029646.0,64.1,9401888.0,39193.0,843998.0,9.0,0.0,0.0,
2022.07.21,9401888.0,114.0,8338346.0,88.7,102.0,8259339.0,87.8,1053.0,6027051.0,64.1,9401888.0,13875.0,804805.0,8.6,0.0,0.0,
2022.07.20,9401888.0,114.0,8338216.0,88.7,93.0,8259214.0,87.8,913.0,6025966.0,64.1,9401888.0,12639.0,790743.0,8.4,0.0,0.0,
2022.07.17,9401888.0,111.0,8337765.0,88.7,226.0,8258772.0,87.8,1643.0,6023021.0,64.1,9401888.0,12933.0,753906.0,8.0,0.0,0.0,
2022.07.14,9401888.0,72.0,8337654.0,88.7,93.0,8258546.0,87.8,693.0,6021378.0,64.0,9401888.0,4063.0,740973.0,7.9,0.0,0.0,
2022.07.13,9401888.0,65.0,8337520.0,88.7,81.0,8258393.0,87.8,535.0,6020628.0,64.0,9401888.0,3010.0,736892.0,7.8,0.0,0.0,
2022.07.12,9401888.0,72.0,8337435.0,88.7,77.0,8258295.0,87.8,485.0,6020066.0,64.0,9401888.0,2958.0,733832.0,7.8,0.0,0.0,
2022.07.11,9401888.0,100.0,8337334.0,88.7,122.0,8258192.0,87.8,652.0,6019526.0,64.0,9401888.0,2572.0,730838.0,7.8,0.0,0.0,
2022.07.10,9401888.0,200.0,8337093.0,88.7,417.0,8257924.0,87.8,1268.0,6018768.0,64.0,9401888.0,6066.0,728198.0,7.7,0.0,0.0,
2022.07.07,9401888.0,54.0,8336893.0,88.7,96.0,8257507.0,87.8,399.0,6017500.0,64.0,9401888.0,1745.0,722132.0,7.7,0.0,0.0,
2022.07.06,9401888.0,51.0,8336866.0,88.7,104.0,8257428.0,87.8,429.0,6017103.0,64.0,9401888.0,1711.0,720383.0,7.7,0.0,0.0,
2022.07.05,9401888.0,47.0,8336835.0,88.7,108.0,8257343.0,87.8,332.0,6016674.0,64.0,9401888.0,1453.0,718636.0,7.6,0.0,0.0,
2022.07.04,9401888.0,58.0,8336781.0,88.7,115.0,8257223.0,87.8,455.0,6016335.0,64.0,9401888.0,1251.0,717163.0,7.6,0.0,0.0,
2022.07.03,9401888.0,20.0,8336619.0,88.7,288.0,8257000.0,87.8,758.0,6015770.0,64.0,9401888.0,3125.0,715890.0,7.6,0.0,0.0,
2022.06.30,9401888.0,58.0,8336599.0,88.7,76.0,8256712.0,87.8,370.0,6015012.0,64.0,9401888.0,1239.0,712765.0,7.6,0.0,0.0,
2022.06.29,9401888.0,63.0,8336537.0,88.7,104.0,8256635.0,87.8,321.0,6014618.0,64.0,9401888.0,1181.0,711536.0,7.6,0.0,0.0,
2022.06.28,9401888.0,31.0,8336431.0,88.7,100.0,8256487.0,87.8,350.0,6014242.0,64.0,9401888.0,1274.0,710326.0,7.6,0.0,0.0,
2022.06.27,9401888.0,63.0,8336511.0,88.7,113.0,8256482.0,87.8,501.0,6013962.0,64.0,9401888.0,1373.0,709063.0,7.5,0.0,0.0,
2022.06.26,9401888.0,0.0,8336292.0,88.7,0.0,8256213.0,87.8,5.0,6013317.0,64.0,9401888.0,8.0,707636.0,7.5,0.0,0.0,
2022.06.23,9401888.0,57.0,8336198.0,88.7,102.0,8255634.0,87.8,385.0,6012463.0,63.9,9401888.0,1184.0,704005.0,7.5,0.0,0.0,
2022.06.22,9401888.0,65.0,8336125.0,88.7,92.0,8255521.0,87.8,368.0,6012058.0,63.9,9401888.0,1229.0,702732.0,7.5,0.0,0.0,
2022.06.21,9401888.0,54.0,8336080.0,88.7,110.0,8255449.0,87.8,366.0,6011692.0,63.9,9401888.0,1251.0,701481.0,7.5,0.0,0.0,
2022.06.20,9401888.0,57.0,8336021.0,88.7,156.0,8255321.0,87.8,466.0,6011282.0,63.9,9401888.0,1330.0,700209.0,7.4,0.0,0.0,
2022.06.19,9401888.0,0.0,8335816.0,88.7,3.0,8255018.0,87.8,7.0,6010679.0,63.9,9401888.0,11.0,698860.0,7.4,0.0,0.0,
2022.06.18,9401888.0,45.0,8335866.0,88.7,218.0,8255063.0,87.8,266.0,6010707.0,63.9,9401888.0,723.0,698847.0,7.4,0.0,0.0,
2022.06.17,9401888.0,92.0,8335881.0,88.7,433.0,8254841.0,87.8,711.0,6010431.0,63.9,9401888.0,2812.0,697977.0,7.4,0.0,0.0,
2022.06.16,9401888.0,67.0,8335757.0,88.7,160.0,8254373.0,87.8,457.0,6009662.0,63.9,9401888.0,1333.0,695141.0,7.4,0.0,0.0,
2022.06.15,9401888.0,61.0,8335659.0,88.7,131.0,8254182.0,87.8,487.0,6009176.0,63.9,9401888.0,1800.0,693770.0,7.4,0.0,0.0,
2022.06.14,9401888.0,69.0,8335613.0,88.7,115.0,8254071.0,87.8,408.0,6008662.0,63.9,9401888.0,1747.0,691949.0,7.4,0.0,0.0,
2022.06.13,9401888.0,73.0,8335637.0,88.7,163.0,8254039.0,87.8,595.0,6008333.0,63.9,9401888.0,1932.0,690210.0,7.3,0.0,0.0,
2022.06.12,9401888.0,0.0,8335411.0,88.7,1.0,8253719.0,87.8,6.0,6007621.0,63.9,9401888.0,18.0,688232.0,7.3,0.0,0.0,
2022.06.11,9401888.0,74.0,8335455.0,88.7,305.0,8253761.0,87.8,343.0,6007649.0,63.9,9401888.0,1140.0,688218.0,7.3,0.0,0.0,
2022.06.10,9401888.0,145.0,8335477.0,88.7,735.0,8253506.0,87.8,920.0,6007373.0,63.9,9401888.0,4532.0,687042.0,7.3,0.0,0.0,
2022.06.09,9401888.0,67.0,8335300.0,88.7,194.0,8252594.0,87.8,567.0,6005922.0,63.9,9401888.0,2878.0,680311.0,7.2,0.0,0.0,
2022.06.08,9401888.0,67.0,8335300.0,88.7,194.0,8252594.0,87.8,567.0,6005922.0,63.9,9401888.0,2878.0,680311.0,7.2,0.0,0.0,
2022.06.07,9401888.0,78.0,8335185.0,88.7,166.0,8252348.0,87.8,609.0,6005286.0,63.9,9401888.0,2428.0,677405.0,7.2,0.0,0.0,
2022.06.06,9401888.0,11.0,8334938.0,88.7,11.0,8252006.0,87.8,69.0,6004516.0,63.9,9401888.0,59.0,674944.0,7.2,0.0,0.0,
2022.06.05,9401888.0,2.0,8334931.0,88.7,1.0,8251998.0,87.8,16.0,6004451.0,63.9,9401888.0,19.0,674885.0,7.2,0.0,0.0,
2022.06.04,9401888.0,95.0,8334950.0,88.7,395.0,8252019.0,87.8,458.0,6004443.0,63.9,9401888.0,1813.0,674867.0,7.2,0.0,0.0,
2022.06.03,9401888.0,201.0,8334976.0,88.6,980.0,8251703.0,87.8,1369.0,6004048.0,63.9,9401888.0,7099.0,673002.0,7.2,0.0,0.0,
2022.06.02,9401888.0,86.0,8334711.0,88.6,225.0,8250652.0,87.8,1112.0,6002601.0,63.8,9401888.0,2910.0,665892.0,7.1,0.0,0.0,
2022.06.01,9401888.0,17.0,8334526.0,88.6,62.0,8250338.0,87.8,188.0,6001417.0,63.8,9401888.0,437.0,662961.0,7.1,0.0,0.0,
2022.05.31,9401888.0,127.0,8334592.0,88.6,230.0,8250366.0,87.8,882.0,6001262.0,63.8,9401888.0,4692.0,662522.0,7.0,0.0,0.0,
2022.05.30,9401888.0,107.0,8334531.0,88.6,250.0,8250198.0,87.8,1211.0,6000405.0,63.8,9401888.0,4841.0,657787.0,7.0,0.0,0.0,
2022.05.29,9401888.0,2.0,8334316.0,88.6,7.0,8249840.0,87.7,22.0,5999088.0,63.8,9401888.0,55.0,652862.0,6.9,0.0,0.0,
2022.05.28,9401888.0,112.0,8334349.0,88.6,502.0,8249867.0,87.7,562.0,5999093.0,63.8,9401888.0,2963.0,652797.0,6.9,0.0,0.0,
2022.05.27,9401888.0,233.0,8334314.0,88.6,1039.0,8249405.0,87.7,1458.0,5998521.0,63.8,9401888.0,11765.0,649769.0,6.9,0.0,0.0,
2022.05.26,9401888.0,107.0,8334050.0,88.6,285.0,8248339.0,87.7,957.0,5997006.0,63.8,9401888.0,5525.0,637933.0,6.8,0.0,0.0,
2022.05.25,9401888.0,95.0,8333936.0,88.6,159.0,8248045.0,87.7,847.0,5996023.0,63.8,9401888.0,5976.0,632281.0,6.7,0.0,0.0,
2022.05.24,9401888.0,93.0,8333819.0,88.6,113.0,8247865.0,87.7,841.0,5995131.0,63.8,9401888.0,7084.0,626185.0,6.7,0.0,0.0,
2022.05.23,9401888.0,110.0,8333722.0,88.6,145.0,8247753.0,87.7,1196.0,5994227.0,63.8,9401888.0,6641.0,619058.0,6.6,0.0,0.0,
2022.05.22,9401888.0,2.0,8333483.0,88.6,2.0,8247474.0,87.7,15.0,5992946.0,63.7,9401888.0,44.0,612363.0,6.5,0.0,0.0,
2022.05.21,9401888.0,118.0,8333511.0,88.6,126.0,8247502.0,87.7,645.0,5992941.0,63.7,9401888.0,3749.0,612318.0,6.5,0.0,0.0,
2022.05.20,9401888.0,210.0,8333313.0,88.6,355.0,8247133.0,87.7,1638.0,5990634.0,63.7,9401888.0,15581.0,592735.0,6.5,0.0,0.0,
2022.05.19,9401888.0,112.0,8333313.0,88.6,140.0,8247133.0,87.7,1072.0,5990634.0,63.7,9401888.0,7454.0,592735.0,6.3,0.0,0.0,
2022.05.18,9401888.0,106.0,8333211.0,88.6,127.0,8247005.0,87.7,995.0,5989537.0,63.7,9401888.0,7877.0,585182.0,6.2,0.0,0.0,
2022.05.17,9401888.0,91.0,8333134.0,88.6,105.0,8246916.0,87.7,984.0,5988476.0,63.7,9401888.0,9873.0,577222.0,6.1,0.0,0.0,
2022.05.16,9401888.0,127.0,8333032.0,88.6,154.0,8246798.0,87.7,1283.0,5987439.0,63.7,9401888.0,9400.0,567245.0,6.0,0.0,0.0,
2022.05.15,9401888.0,6.0,8332818.0,88.6,1.0,8246547.0,87.7,16.0,5986064.0,63.7,9401888.0,86.0,557798.0,5.9,0.0,0.0,
2022.05.14,9401888.0,170.0,8332868.0,88.6,150.0,8246606.0,87.7,702.0,5986097.0,63.7,9401888.0,6018.0,557702.0,5.9,0.0,0.0,
2022.05.13,9401888.0,236.0,8332780.0,88.6,311.0,8246536.0,87.7,1694.0,5985314.0,63.7,9401888.0,23392.0,550834.0,5.9,0.0,0.0,
2022.05.12,9401888.0,100.0,8332525.0,88.6,161.0,8246202.0,87.7,1312.0,5983607.0,63.6,9401888.0,13083.0,527311.0,5.6,0.0,0.0,
2022.05.11,9401888.0,105.0,8332472.0,88.6,159.0,8246079.0,87.7,1271.0,5982236.0,63.6,9401888.0,13643.0,514131.0,5.5,0.0,0.0,
2022.05.10,9401888.0,131.0,8332404.0,88.6,135.0,8245952.0,87.7,1239.0,5980938.0,63.6,9401888.0,17227.0,500337.0,5.3,0.0,0.0,
2022.05.09,9401888.0,145.0,8332294.0,88.6,174.0,8245835.0,87.7,1805.0,5979751.0,63.6,9401888.0,16048.0,482950.0,5.1,0.0,0.0,
2022.05.08,9401888.0,1.0,8332038.0,88.6,0.0,8245540.0,87.7,20.0,5977804.0,63.6,9401888.0,88.0,466848.0,5.0,0.0,0.0,
2022.05.07,9401888.0,116.0,8332055.0,88.6,137.0,8245562.0,87.7,814.0,5977788.0,63.6,9401888.0,8479.0,466725.0,5.0,0.0,0.0,
2022.05.06,9401888.0,350.0,8332068.0,88.6,471.0,8245547.0,87.7,2883.0,5977009.0,63.6,9401888.0,38154.0,458021.0,4.9,0.0,0.0,
2022.05.05,9401888.0,9.0,8331631.0,88.6,8.0,8244991.0,87.7,101.0,5973960.0,63.5,9401888.0,523.0,419713.0,4.5,0.0,0.0,
2022.05.04,9401888.0,161.0,8331737.0,88.6,170.0,8245101.0,87.7,1550.0,5973891.0,63.5,9401888.0,21656.0,419007.0,4.5,0.0,0.0,
2022.05.03,9401888.0,126.0,8331636.0,88.6,169.0,8244988.0,87.7,1686.0,5972363.0,63.5,9401888.0,25756.0,397248.0,4.2,0.0,0.0,
2022.05.02,9401888.0,183.0,8331595.0,88.6,181.0,8244906.0,87.7,1977.0,5970770.0,63.5,9401888.0,26727.0,371260.0,3.9,0.0,0.0,
2022.05.01,9401888.0,2.0,8331231.0,88.6,0.0,8244535.0,87.7,20.0,5968640.0,63.5,9401888.0,200.0,344439.0,3.7,0.0,0.0,
2022.04.30,9401888.0,238.0,8331269.0,88.6,214.0,8244567.0,87.7,1085.0,5968636.0,63.5,9401888.0,14940.0,344216.0,3.7,0.0,0.0,
2022.04.29,9401888.0,480.0,8331247.0,88.6,554.0,8244585.0,87.7,3081.0,5967685.0,63.5,9401888.0,62443.0,328997.0,3.5,0.0,0.0,
2022.04.28,9401888.0,159.0,8330802.0,88.6,269.0,8244064.0,87.7,1840.0,5964584.0,63.4,9401888.0,32157.0,266484.0,2.8,0.0,0.0,
2022.04.27,9401888.0,157.0,8330624.0,88.6,188.0,8243775.0,87.7,1419.0,5962660.0,63.4,9401888.0,33440.0,233955.0,2.5,0.0,0.0,
2022.04.26,9401888.0,173.0,8330488.0,88.6,182.0,8243603.0,87.7,1346.0,5961216.0,63.4,9401888.0,35756.0,200262.0,2.1,0.0,0.0,
2022.04.25,9401888.0,176.0,8330302.0,88.6,227.0,8243405.0,87.7,1804.0,5959796.0,63.4,9401888.0,36464.0,164120.0,1.7,0.0,0.0,
2022.04.24,9401888.0,3.0,8330042.0,88.6,2.0,8243081.0,87.7,28.0,5957880.0,63.4,9401888.0,118.0,127583.0,1.4,0.0,0.0,
2022.04.23,9401888.0,238.0,8330038.0,88.6,226.0,8243076.0,87.7,1011.0,5957849.0,63.4,9401888.0,6014.0,127461.0,1.4,0.0,0.0,
2022.04.22,9401888.0,593.0,8329882.0,88.6,651.0,8242947.0,87.7,3092.0,5956856.0,63.4,9401888.0,21899.0,121233.0,1.3,0.0,0.0,
2022.04.21,9401888.0,182.0,8329265.0,88.6,248.0,8242260.0,87.7,1969.0,5953671.0,63.3,9401888.0,9984.0,99242.0,1.1,0.0,0.0,
2022.04.20,9401888.0,145.0,8329133.0,88.6,170.0,8242054.0,87.7,1493.0,5951748.0,63.3,9401888.0,9169.0,89153.0,0.9,0.0,0.0,
2022.04.19,9401888.0,112.0,8328950.0,88.6,153.0,8241849.0,87.7,1161.0,5950191.0,63.3,9401888.0,9013.0,79927.0,0.9,0.0,0.0,
2022.04.18,9401888.0,135.0,8328836.0,88.6,208.0,8241677.0,87.7,1726.0,5948932.0,63.3,9401888.0,8902.0,70771.0,0.8,0.0,0.0,
2022.04.17,9401888.0,13.0,8328542.0,88.6,2.0,8241304.0,87.7,22.0,5947048.0,63.3,9401888.0,45.0,61818.0,0.7,0.0,0.0,
2022.04.16,9401888.0,323.0,8328527.0,88.6,211.0,8241299.0,87.7,1367.0,5947011.0,63.3,9401888.0,3017.0,61766.0,0.7,0.0,0.0,
2022.04.15,9401888.0,890.0,8328244.0,88.6,551.0,8241161.0,87.7,4441.0,5945600.0,63.2,9401888.0,11703.0,58588.0,0.6,0.0,0.0,
2022.04.14,9401888.0,202.0,8327332.0,88.6,246.0,8240577.0,87.6,2824.0,5941025.0,63.2,9401888.0,5800.0,46757.0,0.5,0.0,0.0,
2022.04.13,9401888.0,215.0,8327086.0,88.6,246.0,8240282.0,87.6,1985.0,5938166.0,63.2,9401888.0,594.0,40919.0,0.4,0.0,0.0,
2022.04.12,9401888.0,205.0,8326839.0,88.6,233.0,8239992.0,87.6,1683.0,5936113.0,63.1,9401888.0,463.0,40252.0,0.4,0.0,0.0,
2022.04.11,9401888.0,205.0,8326661.0,88.6,305.0,8239777.0,87.6,2495.0,5934373.0,63.1,9401888.0,415.0,39776.0,0.4,0.0,0.0,
2022.04.10,9401888.0,7.0,8326293.0,88.6,4.0,8239309.0,87.6,25.0,5931686.0,63.1,9401888.0,3.0,39306.0,0.4,0.0,0.0,
2022.04.09,9401888.0,591.0,8326302.0,88.6,228.0,8239316.0,87.6,1942.0,5931671.0,63.1,9401888.0,234.0,39303.0,0.4,0.0,0.0,
2022.04.08,9401888.0,1251.0,8325785.0,88.6,722.0,8239177.0,87.6,5435.0,5929669.0,63.1,9401888.0,1085.0,39012.0,0.4,0.0,0.0,
